station_name,fecha,pv_voltage_V_NORM_MEAN,pv_voltage_V_NORM_MIN,pv_voltage_V_NORM_MAX,pv_current_A_NORM_MEAN,pv_current_A_NORM_MIN,pv_current_A_NORM_MAX,pv_power_W_NORM_MEAN,pv_power_W_NORM_MIN,pv_power_W_NORM_MAX,battery_soc_%_NORM_MEAN,battery_soc_%_NORM_MIN,battery_soc_%_NORM_MAX,battery_voltage_V_NORM_MEAN,battery_voltage_V_NORM_MIN,battery_voltage_V_NORM_MAX,battery_current_A_NORM_MEAN,battery_current_A_NORM_MIN,battery_current_A_NORM_MAX,load_voltage_V_NORM_MEAN,load_voltage_V_NORM_MIN,load_voltage_V_NORM_MAX,load_current_A_NORM_MEAN,load_current_A_NORM_MIN,load_current_A_NORM_MAX,load_power_W_NORM_MEAN,load_power_W_NORM_MIN,load_power_W_NORM_MAX,controller_temp_C_NORM_MEAN,controller_temp_C_NORM_MIN,controller_temp_C_NORM_MAX,energy_generated_today_kWh_MAX,energy_consumed_today_kWh_MAX,battery_voltage_RANGE,controller_temp_RANGE,es_dia_productivo
Bruma,2026-03-29,0.2121592793513495,0.0,0.9470888227794304,0.0019044949194928,0.0,0.0169068421649835,0.0628065447651798,0.0,0.5037942664418212,0.178603006189213,0.1379310344827586,0.2652519893899204,0.2572452803836216,0.2477245745943807,0.2867036011080332,0.0441448047362989,0.0,0.3441828254847645,0.8790518235691843,0.8465179175118324,0.9797160243407708,0.0594582185491276,0.046831955922865,0.0764462809917355,0.7085067296517078,0.5111536010197578,0.8891013384321224,1.0,1.0,1.0,0.35,0.25,0.04,0.0,False
Bruma,2026-03-30,0.3422935259951834,0.0,0.9596260093497662,0.0017776769166761,0.0,0.0094179053670713,0.0766322111881415,0.0,0.3277121978639685,0.1923568130464682,0.1379310344827586,0.2652519893899204,0.2614943792229111,0.2479224376731301,0.2857142857142857,0.0531060839232584,0.0,0.2285318559556786,0.8935717326521925,0.8471940500338067,0.9763353617308992,0.0582466074890317,0.0461432506887052,0.0695592286501377,0.7144324056369945,0.5423836838750796,0.8502230720203952,1.0,1.0,1.0,0.37,0.26,0.04,0.0,True
Bruma,2026-03-31,0.3316015414221386,0.0,0.9661070973225668,0.0019939899816027,0.0,0.0177011233405196,0.0743616221712741,0.0,0.7608909499718943,0.1967037224689297,0.1326259946949602,0.2652519893899204,0.2607501900819464,0.2465373961218837,0.2863078749505342,0.052748295932024,0.0,0.5290858725761772,0.8910287090427027,0.8424611223799866,0.9783637592968224,0.0576423066208561,0.0392561983471074,0.0750688705234159,0.7070917567190151,0.538559592096877,0.8744423199490121,1.0,1.0,1.0,0.37,0.26,0.04,0.0,True
Bruma,2026-04-01,0.3654637357470318,0.0,0.9551636209094772,0.0021233139631733,0.0,0.0178145920798819,0.0822277935249303,0.0,0.4624086565486228,0.1973305491280546,0.1405835543766578,0.2652519893899204,0.2601667943655331,0.2481203007518796,0.2849228333992877,0.0585180055401662,0.0,0.3213296398891966,0.8890351445053444,0.847870182555781,0.973630831643002,0.0578878729265576,0.0420110192837465,0.081267217630854,0.6913808768289872,0.5544933078393881,0.8438495857233907,1.0,1.0,1.0,0.38,0.27,0.04,0.0,True
Bruma,2026-04-02,0.0012749681257968,0.001062473438164,0.0014874628134296,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.2510882469331222,0.2510882469331222,0.2510882469331222,0.0,0.0,0.0,0.8580121703853956,0.8580121703853956,0.8580121703853956,0.0575068870523416,0.0557851239669421,0.059228650137741,0.7033142128744423,0.6545570427023581,0.7520713830465264,1.0,1.0,1.0,0.07,0.11,0.0,0.0,False
Bruma,2026-04-03,0.4194931643562843,0.0,0.9640883977900552,0.0028800660923533,0.0,0.0165664359468966,0.1269184493245163,0.0,0.6737633501967397,0.2063898906208089,0.1379310344827586,0.2652519893899204,0.2628110785538654,0.2475267115156312,0.2861100118717847,0.0895763951570232,0.0,0.4598337950138504,0.898071123063716,0.8458417849898581,0.977687626774848,0.0549571300337388,0.0399449035812672,0.0723140495867768,0.6725818348479315,0.5436583811344805,0.904397705544933,1.0,1.0,1.0,0.35,0.25,0.04,0.0,False
Bruma,2026-04-04,0.3627115513700942,0.0,0.96897577560561,0.0019682054229573,0.0,0.0200839668671281,0.0897273749297358,0.0,0.9641652613827992,0.1978482361982201,0.143236074270557,0.2652519893899204,0.2607114194734253,0.2485160269093787,0.2861100118717847,0.0633559427343568,0.0,0.6842105263157896,0.8908962231363703,0.8492224475997296,0.977687626774848,0.0557400684843335,0.0433884297520661,0.0750688705234159,0.6734213708356415,0.5258126195028681,0.8648820905035054,1.0,1.0,1.0,0.36,0.25,0.04,0.0,False
Bruma,2026-04-05,0.4136350757897719,0.0001062473438164,0.9618572035699108,0.0031752335564885,0.0,0.0164529672075343,0.1566458216226344,0.0,0.8073355817875211,0.1991158267020336,0.1379310344827586,0.2652519893899204,0.2621290067273447,0.2477245745943807,0.2863078749505342,0.1127423822714681,0.0,0.5533240997229917,0.895740365111562,0.8465179175118324,0.9783637592968224,0.0556818181818181,0.0399449035812672,0.0723140495867768,0.6921499893775228,0.5678776290630975,0.8087954110898662,1.0,1.0,1.0,0.36,0.26,0.04,0.0,False
Bruma,2026-04-06,0.5628643739034729,0.0,0.9745006374840628,0.0031829436118554,0.0,0.0153182798139112,0.1637119672532826,0.0,0.6885188308038224,0.2257362443038835,0.1591511936339522,0.2652519893899204,0.2673003358598926,0.2516818361693708,0.2855164226355362,0.1151715320690389,0.0,0.481994459833795,0.9134116953589572,0.8600405679513186,0.975659229208925,0.05364837183019,0.0426997245179063,0.0674931129476584,0.6608161330914677,0.5474824729126833,0.8049713193116634,1.0,1.0,1.0,0.34,0.26,0.03,0.0,False
Bruma,2026-04-07,0.4131285668751138,0.0,0.9618572035699108,0.0023180042469728,0.0,0.0188358107341427,0.1150569892796916,0.0,0.8672709387296234,0.2022546419098143,0.1379310344827586,0.2652519893899204,0.2616456554921137,0.2475267115156312,0.2859121487930352,0.0810372971903442,0.0,0.597645429362881,0.894088669950739,0.8458417849898581,0.9770114942528736,0.0552562967335694,0.0426997245179063,0.0695592286501377,0.682105299098607,0.5162523900573613,0.8712555768005099,1.0,1.0,1.0,0.37,0.25,0.04,0.0,True
Bruma,2026-04-08,0.4040067602961088,0.0,0.9645133871653208,0.0028538707353565,0.0,0.016339498468172,0.1244754696262598,0.0,0.6743957279370433,0.2024242798100055,0.1379310344827586,0.2652519893899204,0.2624170585582683,0.2475267115156312,0.2861100118717847,0.0876199832506603,0.0,0.4681440443213296,0.8967246882714595,0.8458417849898581,0.977687626774848,0.0557130501633672,0.0399449035812672,0.0757575757575757,0.6667111328501342,0.5608667941363926,0.8381134480560867,1.0,1.0,1.0,0.35,0.25,0.04,0.0,False
Bruma,2026-04-09,0.5072896043452572,0.0,0.9656821079473012,0.0032905934415068,0.0,0.0146374673777374,0.1648312288350539,0.0,0.6976531759415402,0.2101313320825515,0.1352785145888594,0.2652519893899204,0.2642002953468395,0.2469331222793827,0.2857142857142857,0.1172387000878319,0.0,0.4757617728531856,0.9028183182440344,0.8438133874239352,0.9763353617308992,0.0545588926963649,0.0385674931129476,0.0702479338842975,0.6470487649427163,0.5207138304652645,0.7826641172721479,1.0,1.0,1.0,0.37,0.26,0.04,0.0,True
Bruma,2026-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591511936339522,0.1591511936339522,0.1591511936339522,0.2517477905289539,0.2514839730906213,0.2520775623268698,0.0,0.0,0.0,0.8602659454586433,0.8593644354293443,0.8613928329952671,0.0608356290174472,0.0564738292011019,0.0633608815426997,0.6645421712343319,0.591459528362014,0.7705544933078394,1.0,1.0,1.0,0.09,0.12,0.0,0.0,False
Bruma,2026-04-13,0.186204372668461,0.0,0.9233956651083722,0.0027074901975616,0.0,0.0162260297288097,0.1072465804759228,0.0,0.7039066891512086,0.1788977306218685,0.1352785145888594,0.2652519893899204,0.2576507057116475,0.2473288484368817,0.2926394934705184,0.0873153277931671,0.0,0.4930747922437673,0.8804372323642101,0.8451656524678838,1.0,0.0566460055096418,0.0440771349862259,0.0709366391184573,0.6854861553714326,0.5474824729126833,0.8578712555768006,1.0,1.0,1.0,0.21,0.22,0.05,0.0,False
Bruma,2026-04-14,0.253426476838079,0.0,0.9192520186995324,0.0014215111514555,0.0,0.017474185861795,0.0449671319717694,0.0,0.2141652613827993,0.1801503094606543,0.1379310344827586,0.2652519893899204,0.2566833751044277,0.2479224376731301,0.2738425009893154,0.032433056325023,0.0,0.1426592797783933,0.8771316955901135,0.8471940500338067,0.9357674104124408,0.0573921028466483,0.046831955922865,0.0730027548209366,0.6883896324622901,0.5615041427660931,0.8126195028680688,1.0,1.0,1.0,0.38,0.25,0.03,0.0,True
Bruma,2026-04-15,0.2335847853803654,0.0,0.934339141521462,0.001673663905594,0.0,0.006694655622376,0.0903597526700393,0.0,0.3614390106801574,0.1803713527851458,0.1511936339522546,0.2652519893899204,0.2591511673921646,0.2502967946181242,0.2847249703205382,0.0623268698060941,0.0,0.2493074792243767,0.8855645706558486,0.8553076402974984,0.9729546991210278,0.0547520661157024,0.053030303030303,0.0578512396694214,0.6725621414913958,0.6239643084767368,0.7820267686424475,1.0,1.0,1.0,0.27,0.23,0.03,0.0,False
Bruma,2026-04-16,0.908276668083298,0.8783467913302168,0.9373140671483212,0.006104618177692,0.0027232497446953,0.0115738114149551,0.3607996065205171,0.1396149522203485,0.6157251264755481,0.2649867374005305,0.2625994694960212,0.2652519893899204,0.2769687376335575,0.2724574594380688,0.2847249703205382,0.2357340720221606,0.0990304709141274,0.4217451523545706,0.9464503042596352,0.9310344827586208,0.9729546991210278,0.0488980716253443,0.0447658402203856,0.0537190082644628,0.6136392606755895,0.5092415551306565,0.6940726577437859,1.0,1.0,1.0,0.31,0.24,0.01,0.0,False
Bruma,2026-04-20,0.9373140671483212,0.9151083722906926,0.9646196345091372,0.0052422557585385,0.0032905934415068,0.0088505616702598,0.2901349072512648,0.1810005621135469,0.4748454187745924,0.2644562334217507,0.259946949602122,0.2652519893899204,0.2781559161060546,0.2724574594380688,0.2857142857142857,0.2067174515235457,0.1260387811634349,0.3234072022160665,0.9505070993914808,0.9310344827586208,0.9763353617308992,0.0491735537190082,0.0482093663911845,0.053030303030303,0.632823454429573,0.5920968769917144,0.6978967495219885,1.0,1.0,1.0,0.34,0.25,0.01,0.0,False
Bruma,2026-04-21,0.4358088964442555,0.0,0.8575223119422013,0.0022126404175649,0.0,0.0027232497446953,0.1380808506651677,0.1294969083754918,0.1810005621135469,0.2281167108753315,0.1671087533156498,0.2625994694960212,0.265862023479752,0.2534626038781163,0.2726553225168183,0.068444136657433,0.0,0.1260387811634349,0.9084967320261438,0.8661257606490873,0.931710615280595,0.0548668503213957,0.0482093663911845,0.0599173553719008,0.6892925430210325,0.5920968769917144,0.7737412364563416,1.0,1.0,1.0,0.34,0.25,0.02,0.0,False
Bruma,2026-04-22,0.1780761402017581,0.0,0.9461325966850828,0.0015706462343308,0.0,0.0064677181436514,0.0437671962367977,0.0,0.2474704890387858,0.1711573363116013,0.1405835543766578,0.2652519893899204,0.2542124008081144,0.2481203007518796,0.2732489117530668,0.0328765126111678,0.0,0.1807479224376731,0.8686879470481479,0.847870182555781,0.933739012846518,0.0610772799768015,0.0420110192837465,0.0743801652892562,0.7136291972761732,0.5984703632887189,0.8706182281708095,1.0,1.0,1.0,0.38,0.26,0.03,0.0,True
Bruma,2026-04-23,0.4861081597960051,0.0,0.9092647683807904,0.001134687393623,0.0,0.0045387495744922,0.0601285834738617,0.0,0.2405143338954468,0.2015915119363395,0.1379310344827586,0.2652519893899204,0.261179263949347,0.2481203007518796,0.2742382271468144,0.0855263157894737,0.0,0.1710526315789474,0.8924949290060853,0.847870182555781,0.9371196754563896,0.0516528925619834,0.0426997245179063,0.0606060606060606,0.6096239643084767,0.5659655831739961,0.6532823454429573,1.0,1.0,1.0,0.31,0.24,0.03,0.0,False
Bruma,2026-04-24,0.1765830854228644,0.0,0.9193582660433488,0.0009490112746665,0.0,0.0038579371383183,0.037492334815269,0.0,0.3159780775716694,0.1797685073547142,0.1511936339522546,0.2652519893899204,0.2563226247436774,0.2504946576968738,0.2851206964780372,0.0246631830773105,0.0,0.2119113573407202,0.8758989489212613,0.8559837728194727,0.9743069641649764,0.0611069371399949,0.0426997245179063,0.0730027548209366,0.7318500492496668,0.615678776290631,0.8502230720203952,1.0,1.0,1.0,0.35,0.24,0.03,0.0,False
Bruma,2026-04-25,0.3466040281982641,0.0,0.956969825754356,0.0027957761554217,0.0,0.0173607171224327,0.1240105063078411,0.0,0.9151208544125914,0.1930323498044792,0.1326259946949602,0.2652519893899204,0.2612302595882,0.2461416699643846,0.2863078749505342,0.0867507210783333,0.0,0.6232686980609419,0.8926691899653569,0.8411088573360379,0.9783637592968224,0.0590227485728891,0.0413223140495867,0.077823691460055,0.7337722497092508,0.5793499043977055,0.9177820267686424,1.0,1.0,1.0,0.38,0.27,0.04,0.0,True
